KundenID;Geschlecht;Geburtsdatum;Adresse;PLZ;Ort
17663;männlich;1993-01-10;Musterstraße 37;80331;München
17664;divers;1998-12-04;Musterstraße 45;80331;München
17665;männlich;1941-11-10;Musterstraße 35;40213;Düsseldorf
17666;männlich;1940-01-20;Musterstraße 56;60311;Frankfurt
17667;divers;1977-05-29;Musterstraße 21;44135;Dortmund
17668;männlich;2009-03-08;Musterstraße 9;20095;Hamburg
17669;weiblich;1940-09-10;Musterstraße 92;40213;Düsseldorf
17670;männlich;1986-07-27;Musterstraße 51;44135;Dortmund
17671;divers;1996-12-15;Musterstraße 33;60311;Frankfurt
17672;divers;1985-07-09;Musterstraße 31;40213;Düsseldorf
17673;männlich;1975-12-19;Musterstraße 85;44135;Dortmund
17674;divers;1951-09-04;Musterstraße 55;70173;Stuttgart
17675;weiblich;1954-02-09;Musterstraße 99;20095;Hamburg
17676;weiblich;1999-06-11;Musterstraße 37;60311;Frankfurt
17677;divers;1971-10-21;Musterstraße 46;04109;Leipzig
17678;weiblich;2004-08-31;Musterstraße 30;10115;Berlin
17679;divers;1993-03-04;Musterstraße 54;10115;Berlin
17680;divers;1941-08-14;Musterstraße 19;44135;Dortmund
17681;weiblich;1958-11-30;Musterstraße 69;20095;Hamburg
17682;weiblich;2008-05-07;Musterstraße 2;60311;Frankfurt
17683;divers;1943-12-25;Musterstraße 35;44135;Dortmund
17684;weiblich;2006-10-27;Musterstraße 2;10115;Berlin
17685;weiblich;1975-04-08;Musterstraße 48;70173;Stuttgart
17686;divers;1972-07-01;Musterstraße 77;60311;Frankfurt
17687;männlich;2001-12-08;Musterstraße 30;45127;Essen
17688;divers;1986-11-19;Musterstraße 55;40213;Düsseldorf
17689;männlich;1983-09-28;Musterstraße 98;44135;Dortmund
17690;männlich;1943-04-25;Musterstraße 43;44135;Dortmund
17691;divers;1979-07-14;Musterstraße 64;04109;Leipzig
17692;weiblich;1979-11-06;Musterstraße 26;70173;Stuttgart
17693;männlich;2001-05-16;Musterstraße 76;04109;Leipzig
17694;männlich;1945-05-07;Musterstraße 99;70173;Stuttgart
17695;divers;1978-08-15;Musterstraße 93;10115;Berlin
17696;divers;1996-01-22;Musterstraße 7;80331;München
17697;divers;1942-10-22;Musterstraße 81;70173;Stuttgart
17698;weiblich;1981-06-15;Musterstraße 98;44135;Dortmund
17699;männlich;1967-04-12;Musterstraße 81;10115;Berlin
17700;weiblich;1978-11-10;Musterstraße 21;70173;Stuttgart
17701;weiblich;1968-03-31;Musterstraße 7;80331;München
17702;männlich;1946-08-18;Musterstraße 34;45127;Essen
17703;männlich;1978-03-27;Musterstraße 61;10115;Berlin
17704;weiblich;1944-11-22;Musterstraße 41;60311;Frankfurt
17705;weiblich;1961-07-16;Musterstraße 68;04109;Leipzig
17706;divers;1958-08-19;Musterstraße 72;40213;Düsseldorf
17707;weiblich;1975-11-02;Musterstraße 32;20095;Hamburg
17708;männlich;1982-05-07;Musterstraße 64;44135;Dortmund
17709;weiblich;1944-08-26;Musterstraße 4;10115;Berlin
17710;divers;1944-02-16;Musterstraße 63;50667;Köln
17711;divers;1972-03-25;Musterstraße 34;10115;Berlin
17712;weiblich;2009-07-28;Musterstraße 38;10115;Berlin
17713;divers;1989-01-08;Musterstraße 29;45127;Essen
17714;männlich;1990-05-01;Musterstraße 26;80331;München
17715;divers;1975-02-27;Musterstraße 19;60311;Frankfurt
17716;divers;1982-06-05;Musterstraße 63;70173;Stuttgart
17717;männlich;1996-12-08;Musterstraße 92;44135;Dortmund
17718;weiblich;2005-04-15;Musterstraße 34;44135;Dortmund
17719;männlich;1956-02-18;Musterstraße 71;20095;Hamburg
17720;weiblich;1982-03-08;Musterstraße 27;04109;Leipzig
17721;männlich;2005-08-26;Musterstraße 5;45127;Essen
17722;männlich;1942-08-16;Musterstraße 78;20095;Hamburg
17723;weiblich;1967-08-20;Musterstraße 63;10115;Berlin
17724;männlich;1989-02-05;Musterstraße 53;04109;Leipzig
17725;divers;1970-03-14;Musterstraße 40;20095;Hamburg
17726;weiblich;2007-02-07;Musterstraße 14;10115;Berlin
17727;männlich;1948-12-23;Musterstraße 64;70173;Stuttgart
17728;weiblich;1940-05-29;Musterstraße 84;70173;Stuttgart
17729;männlich;2008-12-18;Musterstraße 53;70173;Stuttgart
17730;divers;1967-09-17;Musterstraße 78;70173;Stuttgart
17731;divers;1975-11-30;Musterstraße 1;40213;Düsseldorf
17732;divers;1942-02-27;Musterstraße 31;10115;Berlin
17733;weiblich;2004-10-11;Musterstraße 54;70173;Stuttgart
17734;männlich;1999-10-03;Musterstraße 62;04109;Leipzig
17735;divers;2004-02-28;Musterstraße 11;70173;Stuttgart
17736;männlich;1975-06-09;Musterstraße 56;60311;Frankfurt
17737;divers;1951-08-02;Musterstraße 37;50667;Köln
17738;weiblich;1951-04-07;Musterstraße 33;40213;Düsseldorf
17739;divers;1974-10-28;Musterstraße 80;10115;Berlin
17740;männlich;1993-09-21;Musterstraße 23;80331;München
17741;weiblich;1941-09-29;Musterstraße 93;70173;Stuttgart
17742;männlich;1960-11-09;Musterstraße 32;45127;Essen
17743;männlich;1981-06-30;Musterstraße 75;20095;Hamburg
17744;divers;1981-07-17;Musterstraße 85;45127;Essen
17745;weiblich;1963-02-06;Musterstraße 53;44135;Dortmund
17746;weiblich;1953-08-15;Musterstraße 1;10115;Berlin
17747;divers;1947-02-12;Musterstraße 15;10115;Berlin
17748;weiblich;1954-10-22;Musterstraße 61;40213;Düsseldorf
17749;weiblich;1972-06-20;Musterstraße 10;40213;Düsseldorf
17750;weiblich;1941-02-09;Musterstraße 79;20095;Hamburg
17751;weiblich;1993-10-11;Musterstraße 12;80331;München
17752;männlich;1987-04-07;Musterstraße 19;10115;Berlin
17753;weiblich;1952-05-26;Musterstraße 30;45127;Essen
17754;männlich;1950-08-16;Musterstraße 21;04109;Leipzig
17755;weiblich;1941-08-21;Musterstraße 30;40213;Düsseldorf
17756;männlich;1951-09-02;Musterstraße 61;20095;Hamburg
17757;männlich;1944-04-10;Musterstraße 96;60311;Frankfurt
17758;weiblich;1943-01-24;Musterstraße 28;60311;Frankfurt
17759;männlich;1977-10-30;Musterstraße 1;44135;Dortmund
17760;divers;1984-11-16;Musterstraße 45;40213;Düsseldorf
17761;divers;1956-08-27;Musterstraße 24;20095;Hamburg
17762;weiblich;1973-03-22;Musterstraße 49;60311;Frankfurt
17763;männlich;1997-10-02;Musterstraße 38;80331;München
17764;weiblich;2005-02-23;Musterstraße 8;04109;Leipzig
17765;divers;1946-06-16;Musterstraße 49;80331;München
17766;weiblich;1945-02-15;Musterstraße 15;04109;Leipzig
17767;weiblich;1956-03-10;Musterstraße 48;44135;Dortmund
17768;divers;1971-06-30;Musterstraße 3;20095;Hamburg
17769;divers;1986-12-02;Musterstraße 1;60311;Frankfurt
17770;weiblich;2000-10-05;Musterstraße 45;20095;Hamburg
17771;männlich;1990-01-19;Musterstraße 19;70173;Stuttgart
17772;weiblich;1959-03-04;Musterstraße 38;20095;Hamburg
17773;divers;1980-09-25;Musterstraße 29;40213;Düsseldorf
17774;weiblich;1968-07-06;Musterstraße 94;20095;Hamburg
17775;divers;1958-04-01;Musterstraße 25;04109;Leipzig
17776;divers;1966-07-03;Musterstraße 25;45127;Essen
17777;divers;1944-02-11;Musterstraße 11;50667;Köln
17778;divers;2008-05-13;Musterstraße 95;60311;Frankfurt
17779;weiblich;1965-08-24;Musterstraße 62;50667;Köln
17780;weiblich;1951-07-15;Musterstraße 41;50667;Köln
17781;männlich;1989-07-27;Musterstraße 63;20095;Hamburg
17782;männlich;1959-03-28;Musterstraße 2;20095;Hamburg
17783;weiblich;1987-01-07;Musterstraße 54;40213;Düsseldorf
17784;divers;1952-06-01;Musterstraße 98;50667;Köln
17785;divers;2009-01-18;Musterstraße 80;45127;Essen
17786;divers;1983-10-04;Musterstraße 20;60311;Frankfurt
17787;divers;1997-09-09;Musterstraße 79;10115;Berlin
17788;weiblich;2001-06-01;Musterstraße 38;04109;Leipzig
17789;divers;1988-03-26;Musterstraße 13;44135;Dortmund
17790;männlich;1956-12-14;Musterstraße 80;80331;München
17791;männlich;2001-07-24;Musterstraße 1;10115;Berlin
17792;männlich;1976-11-17;Musterstraße 45;10115;Berlin
17793;divers;2008-02-25;Musterstraße 77;10115;Berlin
17794;divers;1988-05-30;Musterstraße 87;45127;Essen
17795;weiblich;1957-05-08;Musterstraße 76;45127;Essen
17796;weiblich;1960-08-09;Musterstraße 29;45127;Essen
17797;männlich;1965-09-02;Musterstraße 29;20095;Hamburg
17798;weiblich;1976-02-22;Musterstraße 15;50667;Köln
17799;weiblich;1969-12-20;Musterstraße 6;60311;Frankfurt
17800;divers;2001-12-26;Musterstraße 50;04109;Leipzig
17801;weiblich;1998-05-03;Musterstraße 56;60311;Frankfurt
17802;männlich;1946-09-26;Musterstraße 32;70173;Stuttgart
17803;weiblich;1951-06-19;Musterstraße 32;70173;Stuttgart
17804;weiblich;1997-08-01;Musterstraße 43;40213;Düsseldorf
17805;weiblich;1943-01-31;Musterstraße 83;44135;Dortmund
17806;weiblich;1958-06-27;Musterstraße 75;20095;Hamburg
17807;weiblich;1950-04-17;Musterstraße 21;44135;Dortmund
17808;männlich;2001-05-19;Musterstraße 92;70173;Stuttgart
17809;weiblich;2002-11-18;Musterstraße 8;70173;Stuttgart
17810;weiblich;2008-09-27;Musterstraße 25;80331;München
17811;divers;1972-08-27;Musterstraße 82;44135;Dortmund
17812;divers;1944-06-08;Musterstraße 58;50667;Köln
17813;weiblich;1962-04-27;Musterstraße 74;44135;Dortmund
17814;weiblich;1967-10-05;Musterstraße 97;04109;Leipzig
17815;männlich;1999-01-07;Musterstraße 69;20095;Hamburg
17816;männlich;1955-07-22;Musterstraße 33;80331;München
17817;divers;1997-09-25;Musterstraße 50;44135;Dortmund
17818;divers;1953-10-07;Musterstraße 72;44135;Dortmund
17819;weiblich;2007-02-22;Musterstraße 60;10115;Berlin
17820;weiblich;2002-03-17;Musterstraße 99;45127;Essen
17821;divers;1975-05-22;Musterstraße 94;50667;Köln
17822;weiblich;2007-12-27;Musterstraße 85;70173;Stuttgart
17823;divers;1973-01-16;Musterstraße 61;60311;Frankfurt
17824;männlich;1993-09-03;Musterstraße 57;80331;München
17825;divers;1992-12-01;Musterstraße 82;60311;Frankfurt
17826;männlich;1977-03-02;Musterstraße 28;44135;Dortmund
17827;weiblich;1951-01-01;Musterstraße 1;04109;Leipzig
17828;weiblich;1982-01-27;Musterstraße 82;04109;Leipzig
17829;weiblich;1991-07-16;Musterstraße 52;40213;Düsseldorf
17830;divers;1990-04-14;Musterstraße 52;45127;Essen
17831;weiblich;1999-10-29;Musterstraße 28;40213;Düsseldorf
17832;männlich;1976-10-21;Musterstraße 66;44135;Dortmund
17833;divers;1983-12-21;Musterstraße 36;10115;Berlin
17834;divers;2006-01-28;Musterstraße 79;20095;Hamburg
17835;männlich;1961-03-15;Musterstraße 86;44135;Dortmund
17836;weiblich;1992-09-03;Musterstraße 58;70173;Stuttgart
17837;weiblich;1956-12-04;Musterstraße 87;04109;Leipzig
17838;männlich;1970-07-29;Musterstraße 43;70173;Stuttgart
17839;männlich;1958-06-06;Musterstraße 34;40213;Düsseldorf
17840;divers;1960-12-09;Musterstraße 96;60311;Frankfurt
17841;divers;1973-02-24;Musterstraße 70;40213;Düsseldorf
17842;weiblich;1963-12-10;Musterstraße 19;20095;Hamburg
17843;männlich;1982-06-20;Musterstraße 51;20095;Hamburg
17844;männlich;1949-01-04;Musterstraße 81;04109;Leipzig
17845;divers;1965-08-28;Musterstraße 89;60311;Frankfurt
17846;männlich;1946-08-04;Musterstraße 21;50667;Köln
17847;divers;1990-04-24;Musterstraße 43;45127;Essen
17848;weiblich;1987-12-02;Musterstraße 86;10115;Berlin
17849;männlich;1977-10-26;Musterstraße 27;60311;Frankfurt
17850;weiblich;2003-12-13;Musterstraße 96;50667;Köln
17851;weiblich;1976-07-17;Musterstraße 46;20095;Hamburg
17852;männlich;1951-09-21;Musterstraße 44;80331;München
17853;divers;1950-09-02;Musterstraße 97;70173;Stuttgart
17854;weiblich;1990-01-18;Musterstraße 95;50667;Köln
17855;weiblich;1949-02-20;Musterstraße 47;80331;München
17856;weiblich;1953-09-16;Musterstraße 98;20095;Hamburg
17857;weiblich;2004-10-23;Musterstraße 40;40213;Düsseldorf
17858;divers;1972-09-14;Musterstraße 39;10115;Berlin
17859;männlich;1947-05-15;Musterstraße 76;20095;Hamburg
17860;weiblich;1974-01-27;Musterstraße 4;40213;Düsseldorf
17861;divers;2002-10-06;Musterstraße 53;20095;Hamburg
17862;männlich;1954-05-15;Musterstraße 24;10115;Berlin
17863;divers;1957-01-09;Musterstraße 41;10115;Berlin
17864;männlich;1985-07-08;Musterstraße 49;04109;Leipzig
17865;männlich;1984-11-20;Musterstraße 90;40213;Düsseldorf
17866;männlich;1975-08-02;Musterstraße 77;10115;Berlin
17867;weiblich;2008-03-15;Musterstraße 27;50667;Köln
17868;divers;1945-09-04;Musterstraße 28;10115;Berlin
17869;männlich;1973-12-04;Musterstraße 45;40213;Düsseldorf
17870;weiblich;2007-09-18;Musterstraße 30;45127;Essen
17871;weiblich;1980-07-28;Musterstraße 60;45127;Essen
17872;weiblich;1945-06-07;Musterstraße 58;10115;Berlin
17873;divers;1956-11-27;Musterstraße 24;40213;Düsseldorf
17874;divers;2007-10-28;Musterstraße 14;10115;Berlin
17875;männlich;1987-06-25;Musterstraße 68;50667;Köln
17876;männlich;1970-09-26;Musterstraße 17;40213;Düsseldorf
17877;weiblich;1999-03-10;Musterstraße 96;10115;Berlin
17878;divers;1942-07-27;Musterstraße 38;80331;München
17879;weiblich;1983-05-03;Musterstraße 97;40213;Düsseldorf
17880;divers;2009-09-18;Musterstraße 15;45127;Essen
17881;männlich;1947-10-31;Musterstraße 39;44135;Dortmund
17882;männlich;1964-01-19;Musterstraße 1;04109;Leipzig
17883;männlich;1997-08-22;Musterstraße 39;45127;Essen
17884;weiblich;1940-01-23;Musterstraße 99;45127;Essen
17885;weiblich;1954-06-19;Musterstraße 83;44135;Dortmund
17886;divers;1972-12-19;Musterstraße 23;40213;Düsseldorf
17887;divers;1990-12-12;Musterstraße 87;50667;Köln
17888;männlich;1945-03-21;Musterstraße 87;60311;Frankfurt
17889;männlich;1940-03-06;Musterstraße 35;45127;Essen
17890;männlich;2007-05-08;Musterstraße 48;70173;Stuttgart
17891;divers;1978-08-23;Musterstraße 44;70173;Stuttgart
17892;männlich;1945-12-10;Musterstraße 4;80331;München
17893;weiblich;1950-12-22;Musterstraße 17;60311;Frankfurt
17894;weiblich;2005-03-10;Musterstraße 52;10115;Berlin
17895;weiblich;1991-05-14;Musterstraße 45;45127;Essen
17896;männlich;2001-03-18;Musterstraße 11;20095;Hamburg
17897;weiblich;1999-03-23;Musterstraße 42;40213;Düsseldorf
17898;divers;1986-09-17;Musterstraße 46;45127;Essen
17899;divers;1992-01-26;Musterstraße 33;80331;München
17900;divers;1975-05-22;Musterstraße 63;04109;Leipzig
17901;männlich;1986-11-19;Musterstraße 63;80331;München
17902;weiblich;1965-10-21;Musterstraße 39;45127;Essen
17903;weiblich;1952-11-04;Musterstraße 75;04109;Leipzig
17904;divers;2000-07-06;Musterstraße 95;20095;Hamburg
17905;weiblich;1989-02-17;Musterstraße 41;70173;Stuttgart
17906;weiblich;1955-05-10;Musterstraße 96;60311;Frankfurt
17907;weiblich;1968-11-15;Musterstraße 67;80331;München
17908;weiblich;2008-12-21;Musterstraße 46;20095;Hamburg
17909;divers;1954-05-17;Musterstraße 29;70173;Stuttgart
17910;männlich;1981-02-09;Musterstraße 18;10115;Berlin
17911;männlich;1962-03-03;Musterstraße 38;10115;Berlin
17912;divers;1960-12-31;Musterstraße 91;50667;Köln
17913;divers;1945-12-03;Musterstraße 65;45127;Essen
17914;weiblich;1941-07-23;Musterstraße 46;45127;Essen
17915;männlich;1940-01-21;Musterstraße 82;45127;Essen
17916;weiblich;2000-06-09;Musterstraße 12;10115;Berlin
17917;männlich;1969-10-27;Musterstraße 73;44135;Dortmund
17918;divers;1960-11-02;Musterstraße 21;50667;Köln
17919;weiblich;2001-09-19;Musterstraße 28;04109;Leipzig
17920;divers;2003-05-18;Musterstraße 37;40213;Düsseldorf
17921;divers;1964-10-08;Musterstraße 55;80331;München
17922;weiblich;1986-03-18;Musterstraße 7;44135;Dortmund
17923;divers;1976-07-28;Musterstraße 25;80331;München
17924;divers;1965-12-16;Musterstraße 16;70173;Stuttgart
17925;divers;2006-10-19;Musterstraße 35;60311;Frankfurt
17926;divers;1942-07-12;Musterstraße 25;20095;Hamburg
17927;divers;1995-06-06;Musterstraße 79;40213;Düsseldorf
17928;weiblich;1970-06-28;Musterstraße 48;44135;Dortmund
17929;weiblich;1951-10-09;Musterstraße 5;70173;Stuttgart
17930;weiblich;1972-12-04;Musterstraße 75;20095;Hamburg
17931;weiblich;1956-01-25;Musterstraße 44;04109;Leipzig
17932;männlich;1975-05-08;Musterstraße 72;80331;München
17933;divers;1945-02-28;Musterstraße 34;60311;Frankfurt
17934;männlich;1950-10-30;Musterstraße 62;10115;Berlin
17935;divers;1958-07-10;Musterstraße 23;20095;Hamburg
17936;divers;1958-05-10;Musterstraße 45;80331;München
17937;weiblich;1973-12-12;Musterstraße 24;04109;Leipzig
17938;männlich;1945-08-20;Musterstraße 33;44135;Dortmund
17939;männlich;1971-07-18;Musterstraße 88;10115;Berlin
17940;weiblich;1968-05-24;Musterstraße 62;04109;Leipzig
17941;männlich;1950-04-14;Musterstraße 23;60311;Frankfurt
17942;weiblich;1979-06-13;Musterstraße 43;20095;Hamburg
17943;weiblich;1963-11-26;Musterstraße 41;04109;Leipzig
17944;männlich;1998-06-16;Musterstraße 31;04109;Leipzig
17945;divers;1966-07-02;Musterstraße 16;20095;Hamburg
17946;männlich;1950-02-05;Musterstraße 55;20095;Hamburg
17947;weiblich;1960-08-31;Musterstraße 56;60311;Frankfurt
17948;weiblich;1974-10-12;Musterstraße 27;10115;Berlin
17949;divers;2004-11-16;Musterstraße 18;50667;Köln
17950;divers;1993-09-14;Musterstraße 96;60311;Frankfurt
17951;divers;1944-07-25;Musterstraße 67;10115;Berlin
17952;männlich;1941-10-08;Musterstraße 88;20095;Hamburg
17953;divers;1950-05-28;Musterstraße 18;44135;Dortmund
17954;männlich;1956-03-09;Musterstraße 13;04109;Leipzig
17955;weiblich;1991-11-13;Musterstraße 68;04109;Leipzig
17956;divers;1993-01-11;Musterstraße 54;40213;Düsseldorf
17957;männlich;1999-01-31;Musterstraße 41;60311;Frankfurt
17958;männlich;1981-01-13;Musterstraße 50;10115;Berlin
17959;männlich;1968-12-21;Musterstraße 69;50667;Köln
17960;weiblich;1949-05-05;Musterstraße 12;80331;München
17961;weiblich;1998-02-04;Musterstraße 20;44135;Dortmund
17962;männlich;1971-12-16;Musterstraße 87;60311;Frankfurt
17963;weiblich;1993-07-30;Musterstraße 89;60311;Frankfurt
17964;weiblich;1961-03-29;Musterstraße 86;10115;Berlin
17965;weiblich;1987-12-23;Musterstraße 44;10115;Berlin
17966;weiblich;1951-12-02;Musterstraße 97;44135;Dortmund
17967;divers;1987-02-14;Musterstraße 23;44135;Dortmund
17968;männlich;1970-10-19;Musterstraße 32;10115;Berlin
17969;weiblich;1977-02-23;Musterstraße 83;04109;Leipzig
17970;männlich;1972-12-26;Musterstraße 19;80331;München
17971;weiblich;2006-01-27;Musterstraße 81;44135;Dortmund
17972;männlich;1990-10-30;Musterstraße 71;20095;Hamburg
17973;divers;1987-12-02;Musterstraße 26;70173;Stuttgart
17974;divers;1946-06-26;Musterstraße 3;40213;Düsseldorf
17975;männlich;1946-08-20;Musterstraße 98;40213;Düsseldorf
17976;männlich;1955-10-23;Musterstraße 84;44135;Dortmund
17977;männlich;1957-09-22;Musterstraße 92;70173;Stuttgart
17978;divers;1992-08-25;Musterstraße 40;40213;Düsseldorf
17979;weiblich;1985-04-06;Musterstraße 63;44135;Dortmund
17980;weiblich;1966-01-28;Musterstraße 63;80331;München
17981;männlich;1972-05-17;Musterstraße 21;45127;Essen
17982;divers;2004-09-19;Musterstraße 96;04109;Leipzig
17983;weiblich;1949-04-14;Musterstraße 16;60311;Frankfurt
17984;divers;1986-09-24;Musterstraße 86;80331;München
17985;weiblich;1991-03-20;Musterstraße 73;04109;Leipzig
17986;divers;2000-08-23;Musterstraße 52;50667;Köln
17987;weiblich;1959-07-01;Musterstraße 51;60311;Frankfurt
17988;männlich;1985-10-24;Musterstraße 8;04109;Leipzig
17989;divers;1966-02-19;Musterstraße 8;10115;Berlin
17990;männlich;1969-02-15;Musterstraße 16;04109;Leipzig
17991;weiblich;1996-02-03;Musterstraße 1;60311;Frankfurt
17992;divers;2002-05-20;Musterstraße 26;70173;Stuttgart
17993;männlich;1981-02-06;Musterstraße 51;45127;Essen
17994;männlich;1951-12-08;Musterstraße 38;44135;Dortmund
17995;weiblich;1998-03-05;Musterstraße 79;70173;Stuttgart
17996;divers;1959-10-14;Musterstraße 40;20095;Hamburg
17997;weiblich;1962-09-06;Musterstraße 49;44135;Dortmund
17998;männlich;2007-06-20;Musterstraße 44;60311;Frankfurt
17999;weiblich;1970-11-23;Musterstraße 57;45127;Essen
18000;weiblich;1999-01-24;Musterstraße 25;44135;Dortmund
18001;männlich;1974-03-24;Musterstraße 87;10115;Berlin
18002;männlich;1967-06-20;Musterstraße 56;04109;Leipzig
18003;weiblich;1949-12-23;Musterstraße 65;20095;Hamburg
18004;weiblich;1983-12-05;Musterstraße 66;40213;Düsseldorf
18005;divers;2001-11-03;Musterstraße 33;80331;München
18006;männlich;1947-03-13;Musterstraße 40;50667;Köln
18007;divers;1970-01-20;Musterstraße 5;80331;München
